ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
70400,0.6095,0.0087,-0.0125,-0.7927,-0.39,-0.0,9.95,-0.0143,-0.0069,-0.0428,-48.32,12.85,30,113.39,1,49.021793,8.357927,15.23,194.89
70500,0.6093,0.0086,-0.0125,-0.7928,-0.38,-0.0,9.92,-0.0142,-0.0073,-0.0441,-48.32,12.87,30,113.39,1,49.021787,8.357924,15.22,194.92
70600,0.6091,0.0085,-0.0124,-0.7929,-0.38,-0.07,9.89,-0.0144,-0.0065,-0.0442,-48.31,12.89,30,113.39,1,49.02178,8.357921,15.22,194.94
70700,0.6089,0.0084,-0.0124,-0.7931,-0.39,-0.17,9.91,-0.0137,-0.0085,-0.0453,-48.3,12.92,30,113.39,1,49.021773,8.357919,15.21,194.97
70800,0.6087,0.0084,-0.0125,-0.7932,-0.45,-0.15,10.0,-0.0106,-0.0093,-0.0443,-48.3,12.94,30,113.39,1,49.021766,8.357916,15.2,194.99
70900,0.6086,0.0084,-0.0125,-0.7934,-0.44,-0.1,9.95,-0.0093,-0.0074,-0.0442,-48.29,12.96,30,113.39,1,49.021759,8.357913,15.19,195.02
71000,0.6084,0.0083,-0.0125,-0.7935,-0.42,-0.08,9.94,-0.0099,-0.0083,-0.0448,-48.29,12.98,30,113.4,1,49.021753,8.35791,15.18,195.05
71100,0.6082,0.0083,-0.0124,-0.7936,-0.42,-0.12,9.94,-0.0103,-0.0083,-0.0437,-48.28,13.0,30,113.4,1,49.021746,8.357908,15.17,195.07
71200,0.608,0.0082,-0.0124,-0.7938,-0.4,-0.14,9.91,-0.0107,-0.0079,-0.0445,-48.27,13.02,30,113.4,1,49.021739,8.357905,15.16,195.1
71300,0.6079,0.0081,-0.0124,-0.7939,-0.37,-0.11,9.84,-0.0101,-0.0086,-0.0442,-48.27,13.04,30,113.4,1,49.021732,8.357902,15.16,195.12
71400,0.6077,0.0081,-0.0124,-0.794,-0.34,-0.17,9.81,-0.0091,-0.0092,-0.0443,-48.26,13.06,30,113.4,1,49.021725,8.357899,15.15,195.15
71500,0.6075,0.008,-0.0125,-0.7942,-0.38,-0.21,9.87,-0.0083,-0.0095,-0.0438,-48.26,13.08,30,113.4,1,49.021719,8.357897,15.14,195.17
71600,0.6074,0.008,-0.0125,-0.7943,-0.4,-0.13,9.83,-0.0055,-0.0086,-0.0429,-48.25,13.1,30,113.4,1,49.021712,8.357894,15.13,195.19
71700,0.6072,0.008,-0.0125,-0.7944,-0.4,-0.07,9.84,-0.0057,-0.0088,-0.0434,-48.25,13.12,30,113.4,1,49.021705,8.357891,15.12,195.22
71800,0.6071,0.0079,-0.0125,-0.7945,-0.4,-0.06,9.8,-0.0049,-0.009,-0.0425,-48.24,13.14,30,113.41,1,49.021698,8.357888,15.12,195.24
71900,0.6069,0.0079,-0.0125,-0.7947,-0.39,-0.08,9.77,-0.0058,-0.0088,-0.0436,-48.24,13.17,30,113.41,1,49.021692,8.357885,15.11,195.27
72000,0.6067,0.0078,-0.0125,-0.7948,-0.38,-0.13,9.74,-0.0057,-0.0088,-0.0439,-48.23,13.19,30,113.41,1,49.021685,8.357883,15.1,195.29
72100,0.6065,0.0078,-0.0126,-0.7949,-0.38,-0.16,9.78,-0.0044,-0.0105,-0.0435,-48.22,13.21,30,113.41,1,49.021678,8.35788,15.09,195.32
72200,0.6063,0.0077,-0.0126,-0.7951,-0.39,-0.1,9.78,-0.0032,-0.0105,-0.0435,-48.22,13.23,30,113.41,1,49.021671,8.357877,15.08,195.34
72300,0.6062,0.0077,-0.0126,-0.7952,-0.41,-0.04,9.71,-0.0031,-0.0088,-0.0438,-48.21,13.25,30,113.41,1,49.021665,8.357874,15.08,195.37
72400,0.606,0.0076,-0.0127,-0.7953,-0.4,-0.06,9.73,-0.003,-0.0111,-0.0431,-48.21,13.27,30,113.41,1,49.021658,8.357871,15.07,195.39
72500,0.6058,0.0075,-0.0127,-0.7955,-0.35,-0.06,9.77,-0.003,-0.013,-0.0441,-48.2,13.29,30,113.41,1,49.021651,8.357869,15.06,195.42
72600,0.6057,0.0075,-0.0128,-0.7956,-0.34,-0.06,9.84,-0.0018,-0.0115,-0.0435,-48.2,13.31,30,113.41,1,49.021644,8.357866,15.05,195.44
72700,0.6055,0.0075,-0.0128,-0.7957,-0.32,-0.01,9.87,-0.0019,-0.0101,-0.044,-48.19,13.34,30,113.42,1,49.021638,8.357863,15.05,195.47
72800,0.6053,0.0075,-0.0127,-0.7959,-0.31,-0.03,9.9,-0.0034,-0.0082,-0.0436,-48.18,13.36,30,113.42,1,49.021631,8.35786,15.04,195.49
72900,0.6051,0.0076,-0.0126,-0.796,-0.33,-0.07,9.83,-0.0035,-0.0043,-0.0444,-48.18,13.38,30,113.42,1,49.021624,8.357857,15.03,195.52
73000,0.6049,0.0075,-0.0127,-0.7961,-0.35,-0.11,9.81,-0.0028,-0.0052,-0.044,-48.17,13.4,30,113.42,1,49.021617,8.357855,15.03,195.54
73100,0.6048,0.0075,-0.0128,-0.7963,-0.38,-0.12,9.89,-0.0005,-0.0064,-0.044,-48.17,13.42,30,113.42,1,49.021611,8.357852,15.02,195.57
73200,0.6046,0.0076,-0.0128,-0.7964,-0.41,-0.09,9.91,0.0009,-0.005,-0.043,-48.16,13.44,30,113.42,1,49.021604,8.357849,15.01,195.59
73300,0.6044,0.0076,-0.0128,-0.7965,-0.36,-0.07,9.92,0.0023,-0.0049,-0.0446,-48.15,13.46,30,113.42,1,49.021597,8.357846,15.0,195.62
73400,0.6042,0.0076,-0.0129,-0.7967,-0.34,-0.06,9.99,0.0028,-0.0044,-0.0445,-48.15,13.48,30,113.42,1,49.021591,8.357843,14.99,195.65
73500,0.6041,0.0077,-0.0128,-0.7968,-0.32,-0.03,9.99,0.0024,-0.001,-0.0444,-48.14,13.5,30,113.42,1,49.021584,8.35784,14.99,195.67
73600,0.6039,0.0077,-0.0127,-0.7969,-0.31,-0.02,9.9,0.0015,0.0018,-0.0449,-48.14,13.53,30,113.43,1,49.021577,8.357838,14.98,195.7
73700,0.6037,0.0077,-0.0127,-0.7971,-0.32,-0.13,9.94,0.0,0.0013,-0.0453,-48.13,13.55,30,113.43,1,49.021571,8.357835,14.97,195.72
73800,0.6035,0.0078,-0.0127,-0.7972,-0.31,-0.21,9.99,0.0012,0.0022,-0.0449,-48.12,13.57,30,113.43,1,49.021564,8.357832,14.97,195.75
73900,0.6033,0.008,-0.0127,-0.7973,-0.32,-0.12,9.99,0.0055,0.0064,-0.0449,-48.12,13.59,30,113.43,1,49.021557,8.357829,14.96,195.77
74000,0.6032,0.008,-0.0127,-0.7975,-0.34,-0.07,9.95,0.0051,0.0071,-0.0451,-48.11,13.61,30,113.43,1,49.021551,8.357826,14.95,195.8
74100,0.603,0.0081,-0.0128,-0.7976,-0.31,-0.1,10.02,0.0071,0.0068,-0.0453,-48.11,13.63,30,113.43,1,49.021544,8.357823,14.95,195.82
74200,0.6028,0.0082,-0.0128,-0.7978,-0.32,-0.13,10.07,0.0083,0.0092,-0.0456,-48.1,13.66,30,113.43,1,49.021537,8.357821,14.94,195.85
74300,0.6026,0.0085,-0.0127,-0.7979,-0.35,-0.07,10.03,0.0106,0.0135,-0.0456,-48.09,13.68,30,113.43,1,49.021531,8.357818,14.93,195.88
74400,0.6024,0.0085,-0.0127,-0.798,-0.32,-0.0,10.03,0.0108,0.0132,-0.0471,-48.09,13.7,30,113.44,1,49.021524,8.357815,14.92,195.91
74500,0.6022,0.0086,-0.0126,-0.7982,-0.27,-0.08,10.02,0.0088,0.0152,-0.0461,-48.08,13.72,30,113.44,1,49.021517,8.357812,14.92,195.93
74600,0.602,0.0088,-0.0126,-0.7983,-0.3,-0.1,10.02,0.009,0.0182,-0.0468,-48.07,13.75,30,113.44,1,49.021511,8.357809,14.91,195.96
74700,0.6018,0.009,-0.0126,-0.7985,-0.33,-0.05,9.98,0.0101,0.02,-0.0473,-48.07,13.77,30,113.44,1,49.021504,8.357806,14.91,195.99
74800,0.6017,0.0091,-0.0125,-0.7986,-0.33,-0.03,9.98,0.0089,0.021,-0.0464,-48.06,13.79,30,113.44,1,49.021497,8.357803,14.9,196.01
74900,0.6015,0.0093,-0.0124,-0.7987,-0.34,-0.02,9.95,0.0079,0.024,-0.0466,-48.05,13.81,30,113.44,1,49.021491,8.3578,14.89,196.04
75000,0.6013,0.0095,-0.0122,-0.7989,-0.34,-0.01,9.88,0.007,0.0268,-0.0465,-48.05,13.83,30,113.44,1,49.021484,8.357798,14.88,196.06
75100,0.6011,0.0095,-0.0122,-0.799,-0.33,-0.03,9.83,0.006,0.0259,-0.0464,-48.04,13.85,30,113.44,1,49.021477,8.357795,14.88,196.09
75200,0.6009,0.0097,-0.0121,-0.7992,-0.35,-0.06,9.83,0.0052,0.0275,-0.0474,-48.03,13.88,30,113.45,1,49.021471,8.357792,14.87,196.12
75300,0.6007,0.0099,-0.012,-0.7993,-0.43,-0.06,9.82,0.0052,0.0292,-0.0475,-48.03,13.9,30,113.45,1,49.021464,8.357789,14.86,196.14
75400,0.6005,0.01,-0.0119,-0.7995,-0.48,-0.01,9.77,0.0044,0.0294,-0.0481,-48.02,13.93,30,113.45,1,49.021458,8.357786,14.85,196.17
75500,0.6004,0.01,-0.0118,-0.7996,-0.45,0.04,9.69,0.0034,0.0271,-0.0475,-48.02,13.95,30,113.45,1,49.021451,8.357783,14.84,196.2
75600,0.6002,0.0101,-0.0117,-0.7997,-0.44,0.0,9.66,0.0011,0.0269,-0.0466,-48.01,13.97,30,113.45,1,49.021444,8.35778,14.84,196.22
75700,0.6,0.0101,-0.0116,-0.7999,-0.44,-0.02,9.73,-0.0007,0.0244,-0.0473,-48.0,13.99,30,113.45,1,49.021438,8.357777,14.83,196.25
75800,0.5998,0.0102,-0.0115,-0.8,-0.45,0.06,9.75,-0.001,0.0242,-0.0471,-48.0,14.01,30,113.45,1,49.021431,8.357774,14.82,196.27
75900,0.5996,0.0103,-0.0113,-0.8001,-0.48,0.1,9.73,-0.0043,0.0252,-0.047,-47.99,14.03,30,113.46,1,49.021425,8.357771,14.81,196.3
76000,0.5994,0.0103,-0.0112,-0.8003,-0.46,0.1,9.69,-0.0074,0.0242,-0.0483,-47.98,14.06,30,113.46,1,49.021418,8.357768,14.8,196.33
76100,0.5992,0.0103,-0.011,-0.8004,-0.45,0.08,9.63,-0.0109,0.0245,-0.0484,-47.98,14.08,30,113.46,1,49.021411,8.357766,14.79,196.36
76200,0.599,0.0103,-0.0108,-0.8006,-0.49,0.02,9.53,-0.0123,0.0251,-0.0486,-47.97,14.11,30,113.46,1,49.021405,8.357763,14.78,196.39
76300,0.5988,0.0103,-0.0108,-0.8007,-0.49,-0.07,9.5,-0.0123,0.0203,-0.0487,-47.96,14.13,30,113.46,1,49.021398,8.35776,14.77,196.41
76400,0.5987,0.0103,-0.0108,-0.8008,-0.52,-0.1,9.53,-0.0095,0.0165,-0.047,-47.96,14.15,30,113.46,1,49.021392,8.357757,14.76,196.44
76500,0.5985,0.0104,-0.0108,-0.801,-0.61,-0.06,9.55,-0.0074,0.0164,-0.0479,-47.95,14.17,30,113.46,1,49.021385,8.357754,14.75,196.47
76600,0.5983,0.0103,-0.0108,-0.8011,-0.65,0.02,9.54,-0.0057,0.0124,-0.0476,-47.94,14.19,30,113.46,1,49.021379,8.357751,14.74,196.49
76700,0.5981,0.0102,-0.0109,-0.8013,-0.58,0.09,9.54,-0.0061,0.0077,-0.0493,-47.93,14.22,30,113.47,1,49.021372,8.357748,14.73,196.53
76800,0.5979,0.0102,-0.0108,-0.8014,-0.53,0.09,9.46,-0.0083,0.006,-0.048,-47.93,14.24,30,113.47,1,49.021365,8.357745,14.72,196.55
76900,0.5977,0.01,-0.0107,-0.8016,-0.52,-0.0,9.42,-0.0116,0.0031,-0.0492,-47.92,14.27,30,113.47,1,49.021359,8.357742,14.71,196.58
77000,0.5961,0.0092,-0.0105,-0.8028,-0.47,-0.15,9.45,-0.0157,-0.0103,-0.0534,-47.87,14.45,30,113.47,1,49.021352,8.357739,14.65,196.8
77100,0.5959,0.009,-0.0105,-0.8029,-0.43,-0.18,9.49,-0.0148,-0.0131,-0.0537,-47.86,14.48,30,113.47,1,49.021346,8.357736,14.64,196.83
77200,0.5957,0.009,-0.0106,-0.8031,-0.39,-0.21,9.45,-0.0126,-0.0141,-0.0544,-47.85,14.51,30,113.47,1,49.021339,8.357733,14.63,196.87
77300,0.5968,0.0095,-0.0105,-0.8022,-0.51,0.04,9.56,-0.0164,-0.0055,-0.0514,-47.89,14.37,30,113.47,1,49.021333,8.35773,14.68,196.7
77400,0.5966,0.0094,-0.0105,-0.8024,-0.5,-0.05,9.54,-0.0187,-0.007,-0.052,-47.88,14.4,30,113.47,1,49.021326,8.357728,14.67,196.74
77500,0.5964,0.0093,-0.0104,-0.8026,-0.48,-0.12,9.51,-0.0179,-0.0079,-0.0537,-47.87,14.43,30,113.47,1,49.02132,8.357725,14.66,196.77
77600,0.5961,0.0092,-0.0105,-0.8028,-0.47,-0.15,9.45,-0.0157,-0.0103,-0.0534,-47.87,14.45,30,113.47,1,49.021313,8.357722,14.65,196.8
77700,0.5959,0.009,-0.0105,-0.8029,-0.43,-0.18,9.49,-0.0148,-0.0131,-0.0537,-47.86,14.48,30,113.47,1,49.021307,8.357719,14.64,196.83
77800,0.5957,0.009,-0.0106,-0.8031,-0.39,-0.21,9.45,-0.0126,-0.0141,-0.0544,-47.85,14.51,30,113.47,1,49.0213,8.357716,14.63,196.87
77900,0.5955,0.0088,-0.0107,-0.8032,-0.39,-0.26,9.51,-0.011,-0.0163,-0.0538,-47.84,14.53,30,113.47,1,49.021294,8.357713,14.63,196.9
78000,0.5953,0.0088,-0.0108,-0.8034,-0.41,-0.21,9.59,-0.0078,-0.0178,-0.0545,-47.83,14.56,30,113.48,1,49.021287,8.35771,14.62,196.93
78100,0.595,0.0088,-0.0108,-0.8036,-0.43,-0.16,9.51,-0.0058,-0.0154,-0.0555,-47.82,14.59,30,113.48,1,49.021281,8.357707,14.61,196.96
78200,0.5948,0.0086,-0.0109,-0.8038,-0.4,-0.19,9.48,-0.0058,-0.0184,-0.0551,-47.82,14.61,30,113.48,1,49.021274,8.357704,14.6,197.0
78300,0.5946,0.0085,-0.011,-0.8039,-0.37,-0.27,9.51,-0.0052,-0.0202,-0.056,-47.81,14.64,30,113.48,1,49.021268,8.357701,14.6,197.03
78400,0.5943,0.0084,-0.011,-0.8041,-0.36,-0.3,9.56,-0.0038,-0.0201,-0.0567,-47.8,14.67,30,113.48,1,49.021261,8.357698,14.59,197.07
78500,0.5941,0.0084,-0.0111,-0.8043,-0.36,-0.26,9.52,-0.0024,-0.0187,-0.0575,-47.79,14.7,30,113.48,1,49.021255,8.357695,14.58,197.1
78600,0.5938,0.0083,-0.0112,-0.8045,-0.35,-0.26,9.57,-0.001,-0.0203,-0.0575,-47.78,14.73,30,113.48,1,49.021248,8.357692,14.58,197.13
78700,0.5936,0.0083,-0.0113,-0.8047,-0.35,-0.29,9.61,-0.0002,-0.0197,-0.0583,-47.77,14.76,30,113.48,1,49.021242,8.357689,14.57,197.17
78800,0.5933,0.0083,-0.0114,-0.8048,-0.38,-0.26,9.6,0.0021,-0.0186,-0.0579,-47.76,14.79,30,113.48,1,49.021236,8.357686,14.56,197.2
78900,0.5931,0.0082,-0.0115,-0.805,-0.35,-0.24,9.72,0.0042,-0.0216,-0.0576,-47.76,14.81,30,113.48,1,49.021229,8.357683,14.56,197.23
79000,0.5929,0.0081,-0.0117,-0.8052,-0.31,-0.2,9.85,0.0057,-0.0217,-0.0585,-47.75,14.84,30,113.48,1,49.021223,8.35768,14.55,197.27
79100,0.5926,0.0082,-0.0116,-0.8053,-0.31,-0.13,9.89,0.0051,-0.0164,-0.058,-47.74,14.87,30,113.48,1,49.021216,8.357677,14.54,197.3
79200,0.5924,0.0081,-0.0116,-0.8055,-0.28,-0.13,9.92,0.0034,-0.0151,-0.059,-47.73,14.9,30,113.48,1,49.02121,8.357674,14.54,197.34
79300,0.5921,0.0081,-0.0116,-0.8057,-0.27,-0.13,9.98,0.0032,-0.0141,-0.0598,-47.72,14.93,30,113.48,1,49.021203,8.357671,14.53,197.38
79400,0.5919,0.0082,-0.0116,-0.8059,-0.25,-0.11,9.94,0.0035,-0.0101,-0.0592,-47.71,14.96,30,113.48,1,49.021197,8.357668,14.53,197.41
79500,0.5916,0.0082,-0.0116,-0.8061,-0.25,-0.14,9.94,0.0024,-0.0081,-0.0605,-47.7,14.99,30,113.48,1,49.02119,8.357665,14.52,197.45
79600,0.5914,0.0081,-0.0117,-0.8063,-0.22,-0.19,10.04,0.0031,-0.0096,-0.0608,-47.69,15.02,30,113.48,1,49.021184,8.357662,14.52,197.48
79700,0.5911,0.0083,-0.0117,-0.8064,-0.23,-0.14,10.08,0.0047,-0.0046,-0.061,-47.68,15.05,30,113.48,1,49.021178,8.357659,14.51,197.52
79800,0.5909,0.0084,-0.0116,-0.8066,-0.29,-0.14,10.04,0.0043,-0.0007,-0.0616,-47.67,15.08,30,113.48,1,49.021171,8.357656,14.51,197.55
79900,0.5906,0.0084,-0.0117,-0.8068,-0.27,-0.12,10.07,0.0046,-0.0023,-0.0616,-47.66,15.11,30,113.48,1,49.021165,8.357653,14.5,197.59
80000,0.5904,0.0084,-0.0117,-0.807,-0.28,-0.2,10.14,0.0052,-0.0004,-0.0624,-47.65,15.14,30,113.49,1,49.021158,8.35765,14.5,197.63
80100,0.5901,0.0086,-0.0117,-0.8072,-0.26,-0.23,10.21,0.0083,0.0018,-0.0624,-47.64,15.17,30,113.49,1,49.021152,8.357647,14.49,197.66
80200,0.5898,0.0086,-0.0119,-0.8074,-0.28,-0.11,10.38,0.0121,0.0009,-0.0628,-47.63,15.2,30,113.49,1,49.021146,8.357643,14.49,197.7
80300,0.5895,0.0089,-0.0118,-0.8076,-0.32,0.06,10.43,0.0129,0.0076,-0.0644,-47.62,15.24,30,113.49,1,49.021139,8.35764,14.48,197.74
80400,0.5893,0.009,-0.0116,-0.8078,-0.3,0.01,10.35,0.0093,0.0122,-0.0657,-47.61,15.27,30,113.49,1,49.021133,8.357637,14.47,197.78
80500,0.589,0.009,-0.0115,-0.808,-0.26,-0.06,10.29,0.0055,0.0126,-0.0661,-47.6,15.3,30,113.49,1,49.021126,8.357634,14.47,197.82
80600,0.5887,0.0091,-0.0113,-0.8082,-0.26,-0.06,10.16,0.0011,0.017,-0.0664,-47.59,15.33,30,113.49,1,49.02112,8.357631,14.46,197.86
80700,0.5885,0.0092,-0.0111,-0.8084,-0.3,-0.15,10.01,-0.002,0.0198,-0.0648,-47.58,15.36,30,113.5,1,49.021114,8.357628,14.46,197.89
80800,0.5882,0.0091,-0.0111,-0.8086,-0.23,-0.3,10.11,-0.0044,0.0135,-0.064,-47.57,15.39,30,113.5,1,49.021107,8.357625,14.45,197.92
80900,0.588,0.0092,-0.011,-0.8087,-0.26,-0.32,10.23,-0.0039,0.0165,-0.0643,-47.56,15.42,30,113.5,1,49.021101,8.357622,14.45,197.96
81000,0.5877,0.0096,-0.0108,-0.8089,-0.37,-0.11,10.02,-0.0014,0.0253,-0.0648,-47.55,15.45,30,113.5,1,49.021094,8.357619,14.44,198.0
81100,0.5875,0.0095,-0.0107,-0.8091,-0.36,-0.04,9.8,-0.005,0.0223,-0.0649,-47.54,15.48,30,113.5,1,49.021088,8.357616,14.44,198.04
81200,0.5872,0.0094,-0.0106,-0.8093,-0.27,-0.24,9.79,-0.0097,0.0171,-0.0639,-47.53,15.51,30,113.5,1,49.021082,8.357613,14.43,198.07
81300,0.587,0.0095,-0.0105,-0.8095,-0.28,-0.38,9.78,-0.0094,0.0194,-0.0634,-47.52,15.54,30,113.5,1,49.021075,8.35761,14.43,198.1
81400,0.5867,0.0096,-0.0104,-0.8097,-0.36,-0.29,9.66,-0.0062,0.021,-0.0629,-47.52,15.57,30,113.5,1,49.021069,8.357606,14.42,198.14
81500,0.5865,0.0095,-0.0105,-0.8098,-0.31,-0.32,9.72,-0.0056,0.013,-0.0612,-47.51,15.59,30,113.51,1,49.021063,8.357603,14.41,198.17
81600,0.5862,0.0095,-0.0105,-0.81,-0.22,-0.31,9.75,-0.0056,0.0115,-0.0624,-47.5,15.62,30,113.51,1,49.021056,8.3576,14.41,198.21
81700,0.586,0.0097,-0.0103,-0.8102,-0.32,-0.24,9.68,-0.0053,0.0178,-0.0619,-47.49,15.65,30,113.51,1,49.02105,8.357597,14.4,198.24
81800,0.5858,0.0096,-0.0103,-0.8103,-0.35,-0.22,9.67,-0.0045,0.0126,-0.061,-47.48,15.68,30,113.51,1,49.021043,8.357594,14.4,198.27
81900,0.5855,0.0096,-0.0104,-0.8105,-0.21,-0.17,9.68,-0.0046,0.0086,-0.0608,-47.47,15.71,30,113.51,1,49.021037,8.357591,14.39,198.31
82000,0.5853,0.0097,-0.0102,-0.8107,-0.22,-0.24,9.61,-0.0055,0.0138,-0.0613,-47.46,15.74,30,113.51,1,49.021031,8.357588,14.39,198.34
82100,0.585,0.0097,-0.0102,-0.8109,-0.27,-0.25,9.64,-0.0048,0.0108,-0.0613,-47.45,15.76,30,113.51,1,49.021024,8.357584,14.39,198.38
82200,0.5848,0.0096,-0.0102,-0.811,-0.21,-0.18,9.7,-0.0048,0.0073,-0.0599,-47.44,15.79,30,113.51,1,49.021018,8.357581,14.38,198.41
82300,0.5846,0.0098,-0.0101,-0.8112,-0.21,-0.14,9.6,-0.0052,0.0117,-0.0606,-47.43,15.82,30,113.51,1,49.021012,8.357578,14.38,198.45
82400,0.5828,0.0097,-0.01,-0.8125,-0.12,-0.28,9.41,-0.0035,0.0026,-0.0603,-47.36,16.02,30,113.52,1,49.021005,8.357575,14.37,198.69
82500,0.5841,0.0097,-0.0101,-0.8116,-0.19,-0.18,9.53,-0.0056,0.0059,-0.0607,-47.41,15.88,30,113.52,1,49.020999,8.357572,14.37,198.51
82600,0.5838,0.0097,-0.01,-0.8118,-0.05,-0.18,9.53,-0.0052,0.0052,-0.0615,-47.4,15.91,30,113.52,1,49.020993,8.357568,14.37,198.55
82700,0.5836,0.0098,-0.0101,-0.8119,-0.01,-0.1,9.44,-0.0016,0.0072,-0.0607,-47.39,15.94,30,113.52,1,49.020987,8.357565,14.37,198.58
82800,0.5833,0.0097,-0.01,-0.8121,-0.05,-0.1,9.44,-0.0045,0.0044,-0.062,-47.38,15.97,30,113.52,1,49.02098,8.357562,14.37,198.62
82900,0.5831,0.0096,-0.01,-0.8123,-0.09,-0.23,9.42,-0.0053,0.0025,-0.0613,-47.37,16.0,30,113.52,1,49.020974,8.357559,14.37,198.66
83000,0.5828,0.0097,-0.01,-0.8125,-0.12,-0.28,9.41,-0.0035,0.0026,-0.0603,-47.36,16.02,30,113.52,1,49.020968,8.357556,14.37,198.69
83100,0.5826,0.0097,-0.0101,-0.8126,-0.12,-0.31,9.39,-0.0017,0.0001,-0.06,-47.35,16.05,30,113.52,1,49.020961,8.357552,14.37,198.72
83200,0.5823,0.0096,-0.0102,-0.8128,-0.05,-0.26,9.47,0.0004,-0.0038,-0.0605,-47.34,16.08,30,113.52,1,49.020955,8.357549,14.37,198.76
83300,0.5821,0.0096,-0.0103,-0.813,0.05,-0.26,9.43,0.0017,-0.0044,-0.0608,-47.33,16.11,30,113.52,1,49.020949,8.357546,14.37,198.8
83400,0.5818,0.0096,-0.0104,-0.8132,0.04,-0.29,9.46,0.0032,-0.0064,-0.0615,-47.32,16.14,30,113.52,1,49.020942,8.357543,14.37,198.83
83500,0.5816,0.0095,-0.0105,-0.8134,0.02,-0.35,9.56,0.0044,-0.0101,-0.0611,-47.31,16.17,30,113.52,1,49.020936,8.35754,14.37,198.87
83600,0.5813,0.0095,-0.0106,-0.8135,0.01,-0.36,9.61,0.0078,-0.0107,-0.0608,-47.3,16.2,30,113.52,1,49.02093,8.357536,14.37,198.9
83700,0.5811,0.0095,-0.0108,-0.8137,0.0,-0.35,9.59,0.0102,-0.0105,-0.0614,-47.29,16.23,30,113.52,1,49.020923,8.357533,14.37,198.94
83800,0.5808,0.0095,-0.0109,-0.8139,0.02,-0.33,9.62,0.0111,-0.0126,-0.0609,-47.28,16.26,30,113.52,1,49.020917,8.35753,14.37,198.97
83900,0.5806,0.0094,-0.011,-0.8141,0.03,-0.36,9.67,0.0116,-0.0137,-0.061,-47.27,16.29,30,113.52,1,49.020911,8.357526,14.37,199.01
84000,0.5803,0.0094,-0.0111,-0.8143,0.03,-0.35,9.73,0.0127,-0.0145,-0.0605,-47.26,16.31,30,113.52,1,49.020904,8.357523,14.37,199.04
84100,0.5801,0.0094,-0.0113,-0.8144,0.02,-0.29,9.78,0.0151,-0.0148,-0.0613,-47.25,16.34,30,113.52,1,49.020898,8.35752,14.38,199.08
84200,0.5798,0.0094,-0.0115,-0.8146,0.04,-0.22,9.82,0.0165,-0.0164,-0.0622,-47.24,16.38,30,113.52,1,49.020892,8.357517,14.38,199.12
84300,0.5795,0.0093,-0.0116,-0.8148,0.09,-0.21,9.81,0.0155,-0.0175,-0.0622,-47.23,16.41,30,113.52,1,49.020886,8.357513,14.38,199.16
84400,0.5792,0.0093,-0.0117,-0.815,0.09,-0.26,9.82,0.0157,-0.0183,-0.0633,-47.22,16.44,30,113.52,1,49.020879,8.35751,14.38,199.2
84500,0.579,0.0092,-0.0119,-0.8152,0.1,-0.22,9.88,0.0162,-0.0208,-0.0634,-47.21,16.47,30,113.52,1,49.020873,8.357507,14.38,199.23
84600,0.5787,0.0092,-0.012,-0.8154,0.06,-0.21,9.9,0.0153,-0.0194,-0.064,-47.2,16.5,30,113.52,1,49.020867,8.357503,14.38,199.27
84700,0.5784,0.0091,-0.0122,-0.8156,0.07,-0.16,9.93,0.0162,-0.0221,-0.0644,-47.19,16.54,30,113.52,1,49.02086,8.3575,14.39,199.31
84800,0.5782,0.0091,-0.0123,-0.8158,0.07,-0.06,10.03,0.0157,-0.0223,-0.0645,-47.18,16.57,30,113.52,1,49.020854,8.357497,14.39,199.35
84900,0.5778,0.0091,-0.0123,-0.816,0.07,-0.02,10.0,0.0143,-0.019,-0.066,-47.16,16.6,30,113.53,1,49.020848,8.357493,14.39,199.39
85000,0.5776,0.009,-0.0123,-0.8162,0.11,-0.02,10.0,0.0113,-0.0192,-0.0668,-47.15,16.64,30,113.53,1,49.020841,8.35749,14.39,199.43
85100,0.5772,0.0089,-0.0124,-0.8164,0.11,-0.07,9.97,0.0087,-0.0196,-0.0679,-47.14,16.67,30,113.53,1,49.020835,8.357487,14.39,199.48
85200,0.5769,0.0089,-0.0124,-0.8166,0.11,-0.12,9.94,0.0077,-0.0177,-0.069,-47.13,16.71,30,113.53,1,49.020829,8.357483,14.4,199.52
85300,0.5766,0.0088,-0.0125,-0.8169,0.13,-0.11,9.94,0.0077,-0.0192,-0.0702,-47.11,16.74,30,113.53,1,49.020823,8.35748,14.4,199.56
85400,0.5763,0.0087,-0.0126,-0.8171,0.16,-0.03,9.93,0.0071,-0.0198,-0.0709,-47.1,16.78,30,113.53,1,49.020816,8.357476,14.4,199.61
85500,0.576,0.0087,-0.0126,-0.8173,0.15,0.03,9.87,0.0054,-0.0168,-0.0708,-47.09,16.81,30,113.53,1,49.02081,8.357473,14.41,199.65
85600,0.5757,0.0086,-0.0125,-0.8175,0.12,0.01,9.78,0.0022,-0.0166,-0.0733,-47.07,16.85,30,113.53,1,49.020804,8.35747,14.41,199.7
85700,0.5753,0.0084,-0.0126,-0.8178,0.13,-0.05,9.83,-0.0001,-0.0195,-0.0741,-47.06,16.89,30,113.53,1,49.020797,8.357466,14.41,199.74
