ms,qw,qx,qy,qz,ax,ay,az,gx,gy,gz,mx,my,mz,alt,gps_fix,lat,lon,speed,heading
75300,0.1566,0.0142,-0.0005,0.9876,1.25,-1.93,10.09,-0.0004,-0.0026,-0.3841,15.48,47.54,30,115.52,1,49.022949,8.352957,11.06,288.03
75400,0.1586,0.0141,-0.0006,0.9872,1.24,-2.01,9.99,-0.0027,0.0008,-0.3849,15.66,47.48,30,115.52,1,49.02295,8.352949,11.08,288.25
75500,0.1605,0.0141,-0.0006,0.9869,1.25,-2.06,10.0,-0.0027,-0.0003,-0.3859,15.85,47.42,30,115.52,1,49.022952,8.352942,11.1,288.48
75600,0.1624,0.0141,-0.0005,0.9866,1.25,-2.05,10.02,-0.0023,0.001,-0.3865,16.03,47.36,30,115.53,1,49.022953,8.352934,11.12,288.7
75700,0.1643,0.014,-0.0005,0.9863,1.22,-1.97,9.95,-0.0036,0.0038,-0.3864,16.21,47.3,30,115.53,1,49.022955,8.352927,11.13,288.92
75800,0.1663,0.0139,-0.0006,0.986,1.18,-1.94,9.93,-0.0064,0.0042,-0.388,16.4,47.23,30,115.53,1,49.022956,8.352919,11.15,289.15
75900,0.1682,0.0139,-0.0007,0.9857,1.2,-2.01,9.88,-0.0102,0.004,-0.3879,16.58,47.17,30,115.53,1,49.022958,8.352912,11.17,289.37
76000,0.1701,0.0138,-0.0008,0.9853,1.2,-2.1,9.86,-0.0122,0.006,-0.3875,16.77,47.11,30,115.53,1,49.022959,8.352904,11.18,289.59
76100,0.1721,0.0137,-0.0009,0.985,1.2,-2.07,9.81,-0.0126,0.0062,-0.3889,16.95,47.04,30,115.53,1,49.022961,8.352897,11.2,289.82
76200,0.174,0.0137,-0.001,0.9847,1.22,-2.03,9.8,-0.0152,0.0065,-0.3891,17.14,46.97,30,115.53,1,49.022962,8.352889,11.22,290.04
76300,0.1759,0.0136,-0.0011,0.9843,1.21,-2.02,9.79,-0.0184,0.0071,-0.3884,17.32,46.91,30,115.54,1,49.022964,8.352881,11.24,290.26
76400,0.1778,0.0135,-0.0012,0.984,1.24,-2.03,9.71,-0.0208,0.0076,-0.3889,17.5,46.84,30,115.54,1,49.022966,8.352874,11.25,290.49
76500,0.1797,0.0134,-0.0014,0.9836,1.22,-2.09,9.69,-0.0229,0.0073,-0.3891,17.68,46.77,30,115.54,1,49.022967,8.352866,11.27,290.71
76600,0.1817,0.0134,-0.0015,0.9833,1.18,-2.19,9.65,-0.0243,0.0072,-0.3904,17.87,46.7,30,115.54,1,49.022969,8.352859,11.29,290.94
76700,0.1836,0.0134,-0.0015,0.9829,1.17,-2.24,9.7,-0.0221,0.0048,-0.3898,18.05,46.63,30,115.54,1,49.02297,8.352851,11.3,291.16
76800,0.1855,0.0134,-0.0016,0.9826,1.15,-2.16,9.74,-0.0199,0.0045,-0.3897,18.23,46.56,30,115.54,1,49.022972,8.352844,11.32,291.38
76900,0.1874,0.0134,-0.0016,0.9822,1.14,-2.14,9.72,-0.0195,0.0045,-0.3901,18.41,46.49,30,115.55,1,49.022974,8.352836,11.34,291.61
77000,0.1894,0.0134,-0.0017,0.9818,1.16,-2.19,9.75,-0.0202,0.0024,-0.3906,18.6,46.41,30,115.55,1,49.022976,8.352828,11.35,291.83
77100,0.1913,0.0134,-0.0018,0.9814,1.16,-2.3,9.76,-0.0208,0.0021,-0.3904,18.78,46.34,30,115.55,1,49.022977,8.352821,11.37,292.06
77200,0.1932,0.0134,-0.0018,0.9811,1.16,-2.36,9.74,-0.0199,0.0017,-0.3905,18.96,46.27,30,115.55,1,49.022979,8.352813,11.39,292.28
77300,0.1951,0.0134,-0.0018,0.9807,1.17,-2.34,9.72,-0.0175,0.0009,-0.3907,19.14,46.19,30,115.55,1,49.022981,8.352806,11.4,292.51
77400,0.197,0.0134,-0.0019,0.9803,1.18,-2.38,9.78,-0.016,-0.0006,-0.3906,19.32,46.12,30,115.55,1,49.022983,8.352798,11.42,292.73
77500,0.1989,0.0134,-0.0019,0.9799,1.18,-2.37,9.8,-0.015,-0.0008,-0.3898,19.5,46.04,30,115.55,1,49.022985,8.352791,11.43,292.95
77600,0.2008,0.0134,-0.0019,0.9795,1.16,-2.34,9.78,-0.0144,0.0001,-0.39,19.68,45.97,30,115.56,1,49.022986,8.352783,11.45,293.17
77700,0.2027,0.0134,-0.0019,0.9791,1.17,-2.39,9.77,-0.0137,-0.0003,-0.3893,19.85,45.89,30,115.56,1,49.022988,8.352775,11.47,293.39
77800,0.2046,0.0135,-0.0019,0.9787,1.19,-2.41,9.8,-0.0119,-0.0022,-0.389,20.03,45.81,30,115.56,1,49.02299,8.352768,11.48,293.62
77900,0.2065,0.0135,-0.0019,0.9783,1.2,-2.4,9.83,-0.0089,-0.0012,-0.3896,20.21,45.73,30,115.56,1,49.022992,8.35276,11.5,293.84
78000,0.2084,0.0135,-0.0018,0.978,1.2,-2.36,9.88,-0.0069,-0.0026,-0.3874,20.38,45.66,30,115.56,1,49.022994,8.352753,11.52,294.06
78100,0.2103,0.0136,-0.0018,0.9775,1.2,-2.31,9.98,-0.005,-0.0035,-0.3879,20.56,45.58,30,115.56,1,49.022996,8.352745,11.54,294.28
78200,0.2122,0.0135,-0.0018,0.9771,1.22,-2.33,10.04,-0.0048,-0.0019,-0.3886,20.74,45.5,30,115.56,1,49.022998,8.352737,11.55,294.51
78300,0.2141,0.0135,-0.0017,0.9767,1.23,-2.34,10.08,-0.0034,-0.0006,-0.3879,20.91,45.42,30,115.57,1,49.023,8.35273,11.57,294.73
78400,0.2159,0.0134,-0.0017,0.9763,1.28,-2.36,10.11,-0.003,0.0013,-0.387,21.09,45.34,30,115.57,1,49.023002,8.352722,11.59,294.95
78500,0.2178,0.0134,-0.0016,0.9759,1.3,-2.37,10.12,-0.0023,0.0039,-0.387,21.26,45.25,30,115.57,1,49.023004,8.352715,11.61,295.17
78600,0.2197,0.0133,-0.0015,0.9755,1.31,-2.35,10.11,-0.0005,0.0063,-0.3865,21.44,45.17,30,115.57,1,49.023006,8.352707,11.63,295.39
78700,0.2216,0.0132,-0.0014,0.975,1.32,-2.35,10.08,0.0006,0.0079,-0.3871,21.61,45.09,30,115.57,1,49.023009,8.3527,11.65,295.61
78800,0.2235,0.0131,-0.0013,0.9746,1.3,-2.36,10.05,0.0016,0.0106,-0.3875,21.79,45.0,30,115.57,1,49.023011,8.352692,11.67,295.84
78900,0.2254,0.013,-0.0013,0.9742,1.27,-2.37,10.05,0.0023,0.0125,-0.3862,21.96,44.92,30,115.58,1,49.023013,8.352684,11.68,296.05
79000,0.2272,0.0129,-0.0012,0.9738,1.27,-2.36,10.03,0.0037,0.0142,-0.3857,22.13,44.84,30,115.58,1,49.023015,8.352677,11.7,296.27
79100,0.229,0.0128,-0.0011,0.9733,1.28,-2.34,9.99,0.0043,0.016,-0.384,22.3,44.75,30,115.58,1,49.023017,8.352669,11.72,296.49
79200,0.2309,0.0127,-0.001,0.9729,1.3,-2.36,9.97,0.0053,0.0167,-0.3836,22.47,44.67,30,115.58,1,49.023019,8.352662,11.74,296.7
79300,0.2327,0.0125,-0.0009,0.9725,1.3,-2.37,9.95,0.0056,0.0185,-0.3818,22.64,44.58,30,115.58,1,49.023022,8.352654,11.76,296.92
79400,0.2345,0.0124,-0.0008,0.972,1.31,-2.37,9.95,0.0062,0.0201,-0.3801,22.8,44.5,30,115.58,1,49.023024,8.352647,11.78,297.13
79500,0.2363,0.0123,-0.0007,0.9716,1.31,-2.34,9.92,0.0065,0.022,-0.3792,22.97,44.41,30,115.59,1,49.023026,8.352639,11.8,297.34
79600,0.2381,0.0121,-0.0006,0.9712,1.32,-2.34,9.87,0.0062,0.0242,-0.3776,23.13,44.33,30,115.59,1,49.023029,8.352632,11.82,297.56
79700,0.2399,0.0119,-0.0005,0.9707,1.31,-2.37,9.81,0.0058,0.0256,-0.3759,23.29,44.24,30,115.59,1,49.023031,8.352624,11.84,297.76
79800,0.2416,0.0118,-0.0004,0.9703,1.3,-2.37,9.76,0.0071,0.0259,-0.3735,23.45,44.16,30,115.59,1,49.023033,8.352616,11.86,297.97
79900,0.2434,0.0117,-0.0002,0.9699,1.29,-2.37,9.69,0.008,0.0273,-0.3716,23.61,44.07,30,115.59,1,49.023036,8.352609,11.88,298.18
80000,0.2451,0.0115,-0.0002,0.9694,1.29,-2.38,9.65,0.0079,0.027,-0.3694,23.77,43.99,30,115.59,1,49.023038,8.352601,11.9,298.38
80100,0.2468,0.0115,-0.0,0.969,1.29,-2.35,9.63,0.0099,0.0264,-0.3664,23.92,43.91,30,115.6,1,49.023041,8.352594,11.92,298.58
80200,0.2485,0.0113,0.0002,0.9686,1.27,-2.3,9.6,0.0117,0.0266,-0.3648,24.08,43.82,30,115.6,1,49.023043,8.352586,11.94,298.79
80300,0.2502,0.0112,0.0002,0.9681,1.26,-2.24,9.56,0.0113,0.0264,-0.3625,24.23,43.74,30,115.6,1,49.023046,8.352579,11.96,298.99
80400,0.2519,0.0111,0.0003,0.9677,1.26,-2.24,9.54,0.0105,0.0255,-0.3603,24.38,43.65,30,115.6,1,49.023048,8.352571,11.98,299.19
80500,0.2536,0.0111,0.0004,0.9673,1.26,-2.24,9.52,0.01,0.0241,-0.3578,24.53,43.57,30,115.6,1,49.023051,8.352564,12.0,299.38
80600,0.2552,0.011,0.0005,0.9668,1.27,-2.23,9.52,0.0089,0.0229,-0.3549,24.68,43.49,30,115.6,1,49.023053,8.352556,12.02,299.58
80700,0.2568,0.0109,0.0005,0.9664,1.26,-2.2,9.56,0.0086,0.0217,-0.3516,24.82,43.4,30,115.61,1,49.023056,8.352549,12.04,299.77
80800,0.2584,0.0108,0.0006,0.966,1.25,-2.16,9.59,0.008,0.0213,-0.3482,24.97,43.32,30,115.61,1,49.023058,8.352541,12.06,299.95
80900,0.26,0.0107,0.0006,0.9656,1.25,-2.12,9.59,0.007,0.0211,-0.345,25.11,43.24,30,115.61,1,49.023061,8.352533,12.07,300.14
81000,0.2615,0.0107,0.0007,0.9651,1.28,-2.14,9.57,0.0055,0.0198,-0.3422,25.25,43.16,30,115.61,1,49.023064,8.352526,12.1,300.33
81100,0.2631,0.0106,0.0007,0.9647,1.3,-2.17,9.59,0.006,0.0191,-0.3393,25.39,43.08,30,115.61,1,49.023066,8.352518,12.12,300.51
81200,0.2647,0.0106,0.0008,0.9643,1.29,-2.18,9.59,0.0064,0.0184,-0.3367,25.53,42.99,30,115.61,1,49.023069,8.352511,12.14,300.7
81300,0.2661,0.0106,0.0009,0.9639,1.28,-2.15,9.65,0.0084,0.0158,-0.3326,25.66,42.91,30,115.61,1,49.023072,8.352503,12.16,300.88
81400,0.2677,0.0105,0.001,0.9634,1.28,-2.1,9.68,0.0095,0.0152,-0.3306,25.8,42.83,30,115.62,1,49.023075,8.352496,12.18,301.06
81500,0.2692,0.0105,0.0011,0.963,1.28,-2.07,9.69,0.0101,0.0155,-0.3281,25.93,42.75,30,115.62,1,49.023077,8.352488,12.2,301.24
81600,0.2707,0.0105,0.0012,0.9626,1.29,-2.08,9.72,0.0093,0.0135,-0.325,26.06,42.67,30,115.62,1,49.02308,8.352481,12.22,301.42
81700,0.2721,0.0105,0.0013,0.9622,1.3,-2.1,9.75,0.0109,0.012,-0.3213,26.19,42.59,30,115.62,1,49.023083,8.352473,12.24,301.59
81800,0.2736,0.0104,0.0014,0.9618,1.31,-2.1,9.79,0.0121,0.0118,-0.3186,26.32,42.51,30,115.62,1,49.023086,8.352466,12.26,301.76
81900,0.275,0.0104,0.0015,0.9614,1.33,-2.09,9.83,0.0129,0.0106,-0.3144,26.44,42.44,30,115.62,1,49.023089,8.352458,12.28,301.93
82000,0.2764,0.0104,0.0017,0.961,1.34,-2.09,9.86,0.0153,0.01,-0.3122,26.57,42.36,30,115.62,1,49.023091,8.352451,12.3,302.1
82100,0.2778,0.0104,0.0019,0.9606,1.33,-2.1,9.84,0.0184,0.0105,-0.3091,26.69,42.28,30,115.62,1,49.023094,8.352443,12.33,302.27
82200,0.2792,0.0104,0.0021,0.9602,1.32,-2.13,9.82,0.0206,0.0097,-0.3061,26.82,42.2,30,115.63,1,49.023097,8.352436,12.35,302.43
82300,0.2806,0.0105,0.0023,0.9598,1.35,-2.16,9.81,0.0234,0.0079,-0.3025,26.93,42.13,30,115.63,1,49.0231,8.352428,12.37,302.59
82400,0.2819,0.0105,0.0025,0.9594,1.34,-2.16,9.79,0.0272,0.0075,-0.2989,27.05,42.05,30,115.63,1,49.023103,8.352421,12.39,302.76
82500,0.2832,0.0106,0.0028,0.959,1.33,-2.12,9.77,0.0315,0.0071,-0.2947,27.17,41.98,30,115.63,1,49.023106,8.352413,12.41,302.91
82600,0.2845,0.0107,0.003,0.9586,1.33,-2.07,9.75,0.0335,0.0043,-0.2907,27.28,41.9,30,115.63,1,49.023109,8.352406,12.44,303.06
82700,0.2858,0.0107,0.0033,0.9582,1.34,-2.06,9.71,0.0358,0.0047,-0.2871,27.39,41.83,30,115.63,1,49.023112,8.352398,12.46,303.22
82800,0.287,0.0108,0.0035,0.9579,1.35,-2.04,9.66,0.037,0.003,-0.2836,27.5,41.76,30,115.63,1,49.023115,8.352391,12.48,303.37
82900,0.2882,0.0109,0.0038,0.9575,1.35,-2.03,9.62,0.0388,0.0013,-0.278,27.6,41.69,30,115.64,1,49.023118,8.352383,12.5,303.51
83000,0.2894,0.011,0.004,0.9571,1.34,-2.0,9.61,0.0398,-0.0002,-0.2735,27.71,41.62,30,115.64,1,49.023121,8.352376,12.52,303.65
83100,0.2906,0.0112,0.0042,0.9568,1.33,-1.94,9.61,0.0415,-0.0022,-0.2696,27.81,41.55,30,115.64,1,49.023124,8.352368,12.55,303.8
83200,0.2917,0.0113,0.0045,0.9564,1.32,-1.84,9.59,0.043,-0.0042,-0.2642,27.91,41.49,30,115.64,1,49.023128,8.352361,12.57,303.93
83300,0.2928,0.0114,0.0046,0.9561,1.32,-1.75,9.55,0.0417,-0.0047,-0.2593,28.0,41.42,30,115.64,1,49.023131,8.352353,12.59,304.06
83400,0.2939,0.0115,0.0048,0.9558,1.33,-1.72,9.51,0.0404,-0.0075,-0.2546,28.1,41.36,30,115.64,1,49.023134,8.352346,12.61,304.19
83500,0.2949,0.0117,0.0049,0.9554,1.33,-1.72,9.52,0.0401,-0.0105,-0.2491,28.19,41.3,30,115.64,1,49.023137,8.352338,12.64,304.32
83600,0.296,0.0119,0.0051,0.9551,1.32,-1.67,9.5,0.0412,-0.0126,-0.2442,28.28,41.23,30,115.64,1,49.02314,8.352331,12.66,304.44
83700,0.2969,0.0121,0.0053,0.9548,1.32,-1.6,9.51,0.0413,-0.0158,-0.2385,28.36,41.18,30,115.65,1,49.023144,8.352323,12.68,304.56
83800,0.298,0.0124,0.0054,0.9545,1.33,-1.51,9.53,0.0417,-0.0192,-0.2346,28.45,41.12,30,115.65,1,49.023147,8.352316,12.7,304.68
83900,0.2989,0.0125,0.0056,0.9542,1.34,-1.45,9.55,0.0406,-0.0201,-0.2292,28.53,41.06,30,115.65,1,49.02315,8.352308,12.72,304.8
84000,0.2998,0.0127,0.0057,0.9539,1.34,-1.41,9.55,0.0399,-0.0222,-0.2243,28.62,41.0,30,115.65,1,49.023153,8.352301,12.75,304.91
84100,0.3007,0.013,0.0058,0.9536,1.36,-1.38,9.54,0.0382,-0.0242,-0.218,28.69,40.95,30,115.65,1,49.023157,8.352293,12.77,305.02
84200,0.3016,0.0132,0.0059,0.9533,1.36,-1.33,9.54,0.0371,-0.027,-0.2136,28.77,40.89,30,115.65,1,49.02316,8.352286,12.79,305.13
84300,0.3025,0.0134,0.006,0.953,1.34,-1.26,9.54,0.0362,-0.028,-0.2087,28.84,40.84,30,115.65,1,49.023163,8.352278,12.81,305.23
84400,0.3033,0.0137,0.0061,0.9528,1.36,-1.2,9.59,0.035,-0.0315,-0.203,28.91,40.79,30,115.65,1,49.023167,8.352271,12.84,305.33
84500,0.3041,0.0139,0.0062,0.9525,1.38,-1.18,9.63,0.0339,-0.0335,-0.1983,28.98,40.74,30,115.65,1,49.02317,8.352263,12.86,305.43
84600,0.3049,0.0142,0.0063,0.9523,1.36,-1.13,9.65,0.0334,-0.0343,-0.1926,29.05,40.7,30,115.65,1,49.023173,8.352256,12.88,305.52
84700,0.3057,0.0144,0.0063,0.952,1.36,-1.09,9.68,0.031,-0.0361,-0.1883,29.12,40.65,30,115.66,1,49.023177,8.352248,12.9,305.61
84800,0.3064,0.0147,0.0063,0.9518,1.41,-1.03,9.74,0.0295,-0.0378,-0.183,29.18,40.6,30,115.66,1,49.02318,8.352241,12.93,305.7
84900,0.3071,0.0148,0.0064,0.9515,1.44,-0.98,9.76,0.0287,-0.0372,-0.1777,29.24,40.56,30,115.66,1,49.023184,8.352233,12.95,305.79
85000,0.3078,0.0151,0.0064,0.9513,1.44,-0.96,9.79,0.0272,-0.0385,-0.1729,29.3,40.52,30,115.66,1,49.023187,8.352226,12.97,305.87
85100,0.3085,0.0154,0.0064,0.9511,1.43,-0.95,9.86,0.0259,-0.0407,-0.1686,29.36,40.47,30,115.66,1,49.023191,8.352218,13.0,305.95
85200,0.3091,0.0155,0.0065,0.9509,1.43,-0.94,9.9,0.0254,-0.039,-0.1641,29.41,40.43,30,115.66,1,49.023194,8.352211,13.02,306.03
85300,0.3098,0.0157,0.0066,0.9507,1.46,-0.89,9.88,0.0249,-0.038,-0.1596,29.47,40.39,30,115.66,1,49.023198,8.352203,13.04,306.11
85400,0.3104,0.016,0.0066,0.9505,1.5,-0.85,9.89,0.0253,-0.0397,-0.1553,29.52,40.35,30,115.66,1,49.023201,8.352196,13.07,306.19
85500,0.311,0.0162,0.0067,0.9503,1.51,-0.85,9.91,0.0245,-0.0392,-0.1507,29.57,40.32,30,115.66,1,49.023205,8.352188,13.09,306.26
85600,0.3116,0.0164,0.0068,0.95,1.52,-0.83,9.95,0.0251,-0.0388,-0.1474,29.62,40.28,30,115.66,1,49.023208,8.352181,13.12,306.33
85700,0.3122,0.0166,0.0068,0.9499,1.51,-0.79,10.0,0.0251,-0.0392,-0.1429,29.67,40.24,30,115.66,1,49.023212,8.352173,13.14,306.4
85800,0.3127,0.0168,0.0069,0.9497,1.52,-0.76,10.02,0.0252,-0.0369,-0.1394,29.72,40.21,30,115.66,1,49.023215,8.352166,13.16,306.47
85900,0.3132,0.0169,0.007,0.9495,1.54,-0.78,10.01,0.0243,-0.0355,-0.1348,29.77,40.17,30,115.66,1,49.023219,8.352158,13.19,306.53
86000,0.3137,0.0171,0.007,0.9493,1.53,-0.8,10.02,0.0231,-0.0348,-0.1301,29.81,40.14,30,115.66,1,49.023222,8.352151,13.21,306.59
86100,0.3142,0.0172,0.0071,0.9492,1.54,-0.8,9.99,0.0233,-0.0322,-0.1259,29.85,40.11,30,115.66,1,49.023226,8.352143,13.24,306.65
86200,0.3147,0.0174,0.0072,0.949,1.54,-0.8,9.95,0.0228,-0.0319,-0.1221,29.89,40.08,30,115.66,1,49.02323,8.352135,13.26,306.71
86300,0.3151,0.0176,0.0073,0.9489,1.57,-0.77,9.98,0.0239,-0.033,-0.1174,29.93,40.06,30,115.66,1,49.023233,8.352128,13.29,306.76
86400,0.3156,0.0178,0.0074,0.9487,1.57,-0.74,9.98,0.0255,-0.0323,-0.1134,29.96,40.03,30,115.66,1,49.023237,8.35212,13.31,306.82
86500,0.3159,0.0179,0.0075,0.9486,1.54,-0.69,9.97,0.0258,-0.0301,-0.1089,30.0,40.0,30,115.66,1,49.023241,8.352113,13.34,306.86
86600,0.3163,0.0181,0.0076,0.9484,1.53,-0.69,9.97,0.0249,-0.0302,-0.105,30.03,39.98,30,115.66,1,49.023244,8.352105,13.36,306.91
86700,0.3167,0.0183,0.0076,0.9483,1.57,-0.7,9.98,0.0242,-0.0302,-0.101,30.06,39.95,30,115.66,1,49.023248,8.352097,13.39,306.96
86800,0.3171,0.0184,0.0077,0.9482,1.6,-0.64,9.91,0.0243,-0.0282,-0.0967,30.09,39.93,30,115.67,1,49.023252,8.35209,13.41,307.0
86900,0.3174,0.0186,0.0078,0.9481,1.61,-0.58,9.9,0.0246,-0.029,-0.0938,30.12,39.91,30,115.66,1,49.023255,8.352082,13.44,307.04
87000,0.3177,0.0188,0.0078,0.948,1.6,-0.56,9.96,0.0235,-0.0301,-0.089,30.15,39.89,30,115.67,1,49.023259,8.352074,13.46,307.08
87100,0.318,0.0189,0.0079,0.9479,1.6,-0.52,9.98,0.0229,-0.028,-0.0854,30.17,39.87,30,115.67,1,49.023263,8.352067,13.49,307.12
87200,0.3183,0.019,0.008,0.9478,1.61,-0.46,10.0,0.0229,-0.0267,-0.0809,30.19,39.85,30,115.67,1,49.023267,8.352059,13.51,307.15
87300,0.3186,0.0192,0.008,0.9477,1.64,-0.4,10.07,0.022,-0.0277,-0.0777,30.22,39.84,30,115.67,1,49.02327,8.352052,13.54,307.18
87400,0.3188,0.0194,0.0081,0.9476,1.66,-0.34,10.17,0.022,-0.0275,-0.0754,30.24,39.82,30,115.67,1,49.023274,8.352044,13.57,307.22
87500,0.3191,0.0194,0.0082,0.9475,1.67,-0.26,10.23,0.0223,-0.0247,-0.0735,30.27,39.8,30,115.67,1,49.023278,8.352036,13.59,307.25
87600,0.3194,0.0195,0.0082,0.9474,1.69,-0.18,10.23,0.0204,-0.022,-0.0709,30.29,39.78,30,115.67,1,49.023282,8.352028,13.62,307.29
87700,0.3197,0.0195,0.0082,0.9473,1.72,-0.16,10.22,0.0179,-0.0201,-0.0683,30.31,39.76,30,115.68,1,49.023285,8.352021,13.65,307.32
87800,0.3199,0.0196,0.0083,0.9472,1.73,-0.18,10.24,0.0169,-0.0183,-0.0665,30.33,39.75,30,115.68,1,49.023289,8.352013,13.67,307.35
87900,0.3202,0.0197,0.0084,0.9471,1.71,-0.16,10.26,0.0183,-0.0161,-0.0649,30.36,39.73,30,115.68,1,49.023293,8.352005,13.7,307.38
88000,0.3204,0.0197,0.0085,0.947,1.71,-0.1,10.3,0.0192,-0.0143,-0.0632,30.38,39.71,30,115.68,1,49.023297,8.351998,13.73,307.41
88100,0.3207,0.0197,0.0086,0.9469,1.71,-0.04,10.28,0.0183,-0.0113,-0.0622,30.4,39.7,30,115.68,1,49.023301,8.35199,13.75,307.44
88200,0.3209,0.0197,0.0086,0.9469,1.73,-0.02,10.24,0.0167,-0.0089,-0.059,30.41,39.69,30,115.68,1,49.023305,8.351982,13.78,307.47
88300,0.3211,0.0197,0.0087,0.9468,1.74,-0.04,10.25,0.0159,-0.0075,-0.0575,30.43,39.67,30,115.69,1,49.023309,8.351974,13.81,307.49
88400,0.3213,0.0197,0.0088,0.9467,1.73,-0.03,10.28,0.0167,-0.0047,-0.0558,30.45,39.66,30,115.69,1,49.023312,8.351967,13.84,307.52
88500,0.3215,0.0196,0.0089,0.9467,1.72,0.02,10.28,0.016,-0.002,-0.0546,30.47,39.64,30,115.69,1,49.023316,8.351959,13.86,307.55
88600,0.3217,0.0196,0.009,0.9466,1.71,0.04,10.22,0.0155,-0.0,-0.0526,30.49,39.63,30,115.69,1,49.02332,8.351951,13.89,307.57
88700,0.3219,0.0195,0.0091,0.9465,1.71,0.01,10.19,0.0145,0.0024,-0.0512,30.5,39.62,30,115.7,1,49.023324,8.351943,13.92,307.6
88800,0.3221,0.0195,0.0091,0.9465,1.7,-0.05,10.2,0.0139,0.0032,-0.0493,30.52,39.61,30,115.7,1,49.023328,8.351935,13.94,307.62
88900,0.3223,0.0194,0.0092,0.9464,1.68,-0.04,10.2,0.0147,0.006,-0.0487,30.54,39.59,30,115.7,1,49.023332,8.351927,13.97,307.64
89000,0.3225,0.0194,0.0094,0.9463,1.68,-0.01,10.14,0.0154,0.0086,-0.0464,30.55,39.58,30,115.7,1,49.023336,8.35192,14.0,307.66
89100,0.3227,0.0193,0.0095,0.9463,1.69,0.03,10.08,0.0142,0.0108,-0.045,30.56,39.57,30,115.71,1,49.02334,8.351912,14.02,307.68
89200,0.3228,0.0192,0.0095,0.9462,1.68,0.02,9.99,0.0131,0.0125,-0.0433,30.58,39.56,30,115.71,1,49.023344,8.351904,14.05,307.7
89300,0.3229,0.019,0.0096,0.9462,1.63,-0.04,9.91,0.0111,0.0146,-0.0406,30.59,39.55,30,115.71,1,49.023348,8.351896,14.07,307.72
89400,0.3231,0.019,0.0096,0.9461,1.63,-0.09,9.86,0.0111,0.0136,-0.0384,30.6,39.54,30,115.71,1,49.023352,8.351888,14.1,307.73
89500,0.3232,0.019,0.0097,0.9461,1.63,-0.04,9.77,0.011,0.0144,-0.0371,30.61,39.54,30,115.71,1,49.023356,8.35188,14.13,307.75
89600,0.3233,0.0189,0.0098,0.9461,1.59,0.02,9.68,0.0109,0.0151,-0.0349,30.62,39.53,30,115.72,1,49.02336,8.351872,14.15,307.76
89700,0.3234,0.0189,0.0097,0.946,1.62,0.03,9.68,0.0076,0.0112,-0.033,30.63,39.52,30,115.72,1,49.023364,8.351864,14.18,307.77
89800,0.3235,0.0189,0.0097,0.946,1.65,-0.01,9.72,0.0056,0.0094,-0.0306,30.63,39.52,30,115.72,1,49.023368,8.351856,14.2,307.78
89900,0.3236,0.0188,0.0098,0.946,1.63,0.02,9.69,0.0049,0.0125,-0.0285,30.64,39.51,30,115.72,1,49.023372,8.351848,14.23,307.79
90000,0.3237,0.0187,0.0098,0.9459,1.6,0.08,9.64,0.0038,0.0115,-0.0274,30.65,39.51,30,115.72,1,49.023376,8.35184,14.25,307.8
90100,0.3238,0.0188,0.0097,0.9459,1.63,0.08,9.68,0.0016,0.0083,-0.0267,30.66,39.5,30,115.72,1,49.02338,8.351832,14.28,307.82
90200,0.3238,0.0187,0.0097,0.9459,1.63,0.09,9.71,0.0013,0.008,-0.0242,30.66,39.5,30,115.72,1,49.023384,8.351824,14.31,307.82
90300,0.3239,0.0187,0.0097,0.9459,1.62,0.12,9.69,0.0008,0.008,-0.0228,30.67,39.49,30,115.73,1,49.023388,8.351816,14.33,307.83
90400,0.3239,0.0187,0.0097,0.9458,1.63,0.11,9.72,-0.0004,0.0048,-0.0209,30.67,39.49,30,115.73,1,49.023392,8.351808,14.36,307.84
90500,0.324,0.0187,0.0097,0.9458,1.65,0.14,9.75,0.0005,0.0046,-0.0201,30.68,39.48,30,115.73,1,49.023396,8.3518,14.38,307.84
90600,0.324,0.0187,0.0097,0.9458,1.67,0.14,9.71,0.0012,0.0055,-0.0185,30.68,39.48,30,115.73,1,49.0234,8.351792,14.41,307.85
90700,0.3241,0.0188,0.0097,0.9458,1.69,0.13,9.76,0.002,0.0016,-0.0174,30.68,39.48,30,115.73,1,49.023404,8.351784,14.44,307.86
90800,0.3242,0.0188,0.0098,0.9458,1.7,0.15,9.79,0.004,0.001,-0.0171,30.69,39.47,30,115.73,1,49.023408,8.351776,14.47,307.86
90900,0.3242,0.0188,0.0099,0.9458,1.68,0.18,9.75,0.0063,0.0033,-0.0158,30.69,39.47,30,115.74,1,49.023412,8.351768,14.49,307.87
91000,0.3242,0.0188,0.01,0.9457,1.68,0.19,9.72,0.0073,0.0016,-0.0147,30.7,39.47,30,115.74,1,49.023417,8.35176,14.52,307.87
91100,0.3243,0.0189,0.01,0.9457,1.71,0.17,9.76,0.0078,-0.001,-0.0145,30.7,39.46,30,115.74,1,49.023421,8.351752,14.55,307.88
91200,0.3243,0.0189,0.0101,0.9457,1.71,0.17,9.75,0.0084,0.0006,-0.0133,30.7,39.46,30,115.74,1,49.023425,8.351743,14.58,307.88
91300,0.3244,0.0189,0.0102,0.9457,1.69,0.18,9.72,0.0103,0.0014,-0.0139,30.71,39.46,30,115.74,1,49.023429,8.351735,14.6,307.89
